accountID,transactionDate,transactionTime,accountOwnerName,accountAddress,accountPostalCode,accountCity,accountState,accountCountry,accountOpenDate,accountAge,isUserRegistered,paymentInstrumentAgeInAccount,numPaymentRejects1dPerUser
A985156920923773,20130502,14416,,,94111,,CA,US,,21,FALSE,0,0
A914800876556536,20130502,15043,,,93534,,CA,US,,1,FALSE,0,0
A844428047721766,20130502,20214,,,94086,,CA,US,,1,FALSE,0.000694444,0
A1055520523038410,20130502,21157,,,81504,,CO,US,,2000,FALSE,569.1472222,0
A844427504399957,20130502,21238,,,77388,,TX,US,,1,FALSE,0,0
A914801013339957,20130502,22136,,,6016,,Western Australia,AU,,1,FALSE,0,0
A914801013340153,20130502,22041,,,16101,,PA,US,,1,FALSE,0.000694444,0
A914801013337718,20130502,22129,,,63026,,MO,US,,1,FALSE,0.001388889,0
A985156815371542,20130502,23201,,,81601,,CO,US,,327,FALSE,0.005555556,0
A1899945690063630,20130502,22013,,,G1M 1W4,,QC,CA,,1446,FALSE,0,0
A1055520454938480,20130502,24152,,,55129,,MN,US,,1,FALSE,0,0
A914801013348515,20130502,25330,,,77089,,TX,US,,1,FALSE,0.000694444,0
A844428047727574,20130502,31044,,,91342,,CA,US,,1,FALSE,0,0
A985156999454166,20130502,32116,,,97301,,OR,US,,1,FALSE,0.021527778,0
A985156635235127,20130502,30826,,,30519,,GA,US,,703,FALSE,0.022222222,0
A1055520788833160,20130502,32647,,,778905,,,SG,,1,FALSE,0,0
A844427444607170,20130502,32854,,,84074,,UT,US,,1248,FALSE,0,0
A844427357638102,20130502,31758,,,-,,,PE,,1,TRUE,0.000694444,0
A985156393297139,20130502,32321,,,60441,,IL,US,,1,FALSE,0,0
A309406427612831,20130502,34808,,,37129,,TN,US,,2000,FALSE,0.002777778,0
A844428047742335,20130502,34307,,,65201,,MO,US,,1,FALSE,0,0
A305145820793496,20130502,35723,,,7116,,Tasmania,AU,,1,FALSE,0.000694444,0
A914800342447418,20130502,40838,,,88008,,NM,US,,1,FALSE,0,0
A1055520938039820,20130502,41508,,,78624,,TX,US,,1,FALSE,0,0
A985156999572296,20130502,43716,,,552-0002,,???,JP,,1,FALSE,0.000694444,0
A1829581929050910,20130502,42936,,,80020,,CO,US,,11,FALSE,0,0
A985156593283191,20130502,43404,,,48374,,MI,US,,1,FALSE,0.120833333,1
A844427191088044,20130502,42216,,,78626,,TX,US,,70,FALSE,8.300694444,0
A985156338607043,20130502,43340,,,99004,,WA,US,,1,FALSE,0,0
A914801013405248,20130502,44706,,,594-0002,,27,JP,,1,FALSE,0.000694444,0
A985156918787726,20130502,44858,,,X0A 0H0,,NU,CA,,168,FALSE,167.9020833,0
A564049665411158,20130502,50036,,,74137,,OK,US,,2000,FALSE,0,0
A914801005414881,20130502,50558,,,97814,,OR,US,,1,FALSE,0.000694444,0
A1759221250870190,20130502,50756,,,6700,,,DK,,1448,FALSE,0.001388889,0
A844428047766753,20130502,52016,,,45721,,,DE,,1,FALSE,0,0
A985156166699910,20130502,52704,,,2250,,NS,AU,,1707,FALSE,0,0
A914800559469755,20130502,54011,,,6023,,,NZ,,1,TRUE,0.000694444,0
A1829582046629490,20130502,55215,,,3150,,Victoria,AU,,1,FALSE,0.002083333,0
A985156720305901,20130502,62000,,,10040,,NY,US,,493,FALSE,492.4472222,0
A312021643536031,20130502,61247,,,2970,,,DK,,1,TRUE,0.000694444,0
A312434337155674,20130502,61600,,,98059,,WA,US,,1,FALSE,0.000694444,0
A985156975146562,20130502,71131,,,4150-437,,Porto,PT,,12,FALSE,0,0
A1829582210686810,20130502,63252,,,90621,,CA,US,,1,FALSE,0,0
A1055520781876290,20130502,62906,,,18055,,,DE,,1,FALSE,0.000694444,0
A844428033816858,20130502,71414,,,4680,,Queensland,AU,,23,FALSE,22.93263889,0
A1688852621014880,20130502,74519,,,529891,,,SG,,1,TRUE,0,0
A985156064181518,20130502,75945,,,121 32,,,SE,,1208,FALSE,430.7375,0
A914800638947667,20130502,72547,,,38805,,,IL,,1,FALSE,0.000694444,0
A1688852418337750,20130502,72630,,,5515,,,NO,,1,FALSE,0,0
A914800954024988,20130502,80041,,,2751,,New South Wales,AU,,1,FALSE,0,0
A914800664132796,20130502,73157,,,61000,,,FR,,1,FALSE,0,0
A914800995579164,20130502,75245,,,110-550,,???,KR,,1,FALSE,0,0
A844427895889529,20130502,75139,,,1071 DD,,,NL,,1,FALSE,0,0
A985156999631139,20130502,82430,,,82131,,,DE,,1,FALSE,0,0
A914800968020621,20130502,74659,,,34410,,,FR,,1,FALSE,0,0
A914801013525486,20130502,82707,,,7016,,Sassari,IT,,1,FALSE,0,0
A314905872723551,20130502,80915,,,kuwait 45707,,,KW,,2000,FALSE,0,0
A1055521395241610,20130502,82245,,,43124,,Parma,IT,,1,FALSE,0,0
A1055521319631730,20130502,90430,,,310,,,NZ,,1,TRUE,0,0
A914801013536358,20130502,83720,,,810,,NT,AU,,1,FALSE,0,0
A985156999631260,20130502,82247,,,216,,,NO,,1,FALSE,0,0
A914801013109967,20130502,90258,,,LV-1024,,,LV,,1,FALSE,0,0
A1688853494650500,20130502,91404,,,SM2 5DG,,,GB,,1,FALSE,0,0
A985156999631913,20130502,82424,,,279,,,NO,,1,FALSE,0.002083333,0
A564049665208440,20130502,83658,,,71799,,,IL,,1,FALSE,0,0
A1829581238976030,20130502,85339,,,1651,,,LU,,1,FALSE,0,0
A985156045203594,20130502,93527,,,2088,,New South Wales,AU,,1,FALSE,0,0
A1688853668512700,20130502,91111,,,6130,,,DE,,1,FALSE,0,0
A1055521361129370,20130502,92645,,,133,,,OM,,1,FALSE,0,0
A985156714713501,20130502,90649,,,80005,,CO,US,,1,FALSE,0,0
A985156999652425,20130502,90938,,,145 72,,���???,GR,,1,FALSE,0,0
A1759220880631580,20130502,93429,,,CM77 8YG,,,GB,,1,TRUE,0,0
A844428047821405,20130502,94914,,,353440,,,RU,,1,FALSE,0.000694444,0
A1829581420474770,20130502,100429,,,4051,,,CH,,1,FALSE,0.0875,0
A914801011145189,20130502,101832,,,20537,,,DE,,3,FALSE,0.020138889,0
A1829581420474770,20130502,95549,,,4051,,,CH,,1,FALSE,0.08125,0
A914801012790226,20130502,95810,,,1142,,,HU,,1,FALSE,0.990277778,0
A1055521382370400,20130502,95513,,,8023,,Barcelona,ES,,25,FALSE,0,0
A844428047234601,20130502,100608,,,82319,,,DE,,1,FALSE,0,0
A1899946061068920,20130502,110418,,,4504,,Queensland,AU,,1,TRUE,0,0
A844427994800238,20130502,103722,,,29455,,SC,US,,1,FALSE,0.91875,0
A914801013467909,20130502,105118,,,76360,,TX,US,,1,FALSE,0,0
A914801013642141,20130502,105756,,,111538,,,RU,,1,FALSE,0.000694444,0
A914800138961292,20130502,110804,,,10133,,,EE,,1,FALSE,0.0125,0
A1055520526402120,20130502,105542,,,32457,,,DE,,1277,TRUE,0,0
A914800935538471,20130502,111907,,,10314,,NY,US,,1,FALSE,0,0
A914800990789398,20130502,105202,,,3150,,Victoria,AU,,1,FALSE,0,0
A844427176326059,20130502,111329,,,5159,,South Australia,AU,,1,FALSE,0,0
A1688853590400240,20130502,110130,,,572214,,Karnataka,IN,,1,FALSE,0,0
A985156893810973,20130502,114950,,,3400,,,DK,,70,FALSE,0,0
A1055520992309850,20130502,115523,,,85014,,AZ,US,,4,FALSE,3.021527778,0
A564049479939349,20130502,120420,,,33990,,FL,US,,2000,FALSE,2879.839583,0
A914801012925444,20130502,120700,,,6800,,,DK,,1,FALSE,0,0
A1899945482984440,20130502,115657,,,31400,,,FR,,122,FALSE,0,0
A985156999711131,20130502,120246,,,14618,,NY,US,,1,FALSE,0,0
A914800318161661,20130502,120229,,,4900,,,DK,,1,FALSE,0.000694444,0
A1759222227021170,20130502,121420,,,7477,,,DE,,1,FALSE,0,0
A985156985144621,20130502,121942,,,6116,,,DE,,20,FALSE,0.1,2
A844427493604156,20130502,121105,,,12180,,NY,US,,1,FALSE,0,0
A844427714831141,20130502,123348,,,G1R3T7,,QC,CA,,37,FALSE,0,0
A1055521296233110,20130502,122114,,,7094,,NJ,US,,1,FALSE,0,0
A844427447944840,20130502,122804,,,92882,,CA,US,,1,FALSE,0.002083333,0
A914801013714702,20130502,130020,,,7700,,,ZA,,1,FALSE,0,0
A985156943211526,20130502,124849,,,36877,,AL,US,,1,FALSE,0,0
A914800645648488,20130502,124223,,,3222,,NH,US,,1,FALSE,0,0
A1055521305617720,20130502,131144,,,30250,,,FR,,177,FALSE,25.0125,0
A1829582232937660,20130502,130003,,,28804,,NC,US,,1,FALSE,0.000694444,0
A1055521333416400,20130502,131949,,,49506,,MI,US,,142,FALSE,0,0
A914801009050822,20130502,132133,,,15228,,PA,US,,5,FALSE,0.000694444,0
A914801003451291,20130502,132802,,,TS10 4RF,,,GB,,1,FALSE,0,0
A844427998517573,20130502,132827,,,40379,,KY,US,,1,FALSE,0.002083333,0
A914801013745204,20130502,133851,,,14370,,,FR,,1,FALSE,0.001388889,0
A844428047924847,20130502,134449,,,20011,,DC,US,,1,FALSE,0,0
A985156976235650,20130502,132123,,,70599,,,DE,,1,FALSE,0,0
A1970327013803760,20130502,132847,,,29511,,SC,US,,2000,FALSE,286.0354167,0
A1829581270654080,20130502,134651,,,2100,,,DK,,2000,FALSE,0,0
A1055521384096110,20130502,132814,,,23111,,VA,US,,23,FALSE,22.87083333,0
A844427440544923,20130502,134342,,,91362,,CA,US,,1,FALSE,0.000694444,0
A1055520690412230,20130502,134616,,,21771,,MD,US,,1,FALSE,0,0
A985156879776002,20130502,133108,,,G52 4RU,,,GB,,171,FALSE,0,1
A1829581595792720,20130502,134934,,,FK17 8EE,,Scotland,GB,,1687,TRUE,0.009027778,0
A844427942804888,20130502,135617,,,8097,,NJ,US,,40,FALSE,0,0
A402906534565259,20130502,134211,,,33813,,FL,US,,2000,FALSE,0.001388889,0
A914800983984868,20130502,135458,,,14580,,NY,US,,1,FALSE,0,0
A844427586758609,20130502,140042,,,36526,,AL,US,,1,FALSE,0,0
A914801013759125,20130502,141320,,,94610,,CA,US,,1,FALSE,0,0
A985156916714716,20130502,140250,,,42000,,,FR,,171,FALSE,170.9097222,0
A1055520781884650,20130502,141921,,,M4 4TJ,,,GB,,1,FALSE,0,0
A914800840540766,20130502,143102,,,10014,,NY,US,,1,FALSE,0,0
A985156999733600,20130502,140615,,,1031,,,HU,,1,FALSE,0.036111111,0
A1688852232646310,20130502,143015,,,041-0805,,1,JP,,748,FALSE,90.03819444,0
A1688853160421710,20130502,142225,,,520216,,,SG,,1,FALSE,0,0
A844427679050313,20130502,142853,,,7090,,NJ,US,,710,TRUE,141.5263889,0
A844427692562448,20130502,141259,,,308511,,,RU,,1,FALSE,0,0
A914801010556994,20130502,142643,,,77532,,TX,US,,1,FALSE,0,0
A914801013782593,20130502,144552,,,45424,,OH,US,,1,FALSE,0.004861111,0
A985156510449478,20130502,142631,,,37450,,TN,US,,1,TRUE,0,0
A844428047940964,20130502,144118,,,1432,,,NO,,1,FALSE,0,0
A308032038187672,20130502,150647,,,60606,,IL,US,,1,TRUE,0,0
A914800968794554,20130502,143827,,,8219 ce,,,NL,,83,FALSE,82.98611111,0
A844427535530238,20130502,144842,,,75044,,TX,US,,1,FALSE,0,0
A985156403620253,20130502,150050,,,53525,,WI,US,,28,FALSE,0,0
A1055520873687010,20130502,150411,,,T8A 5Y2,,AB,CA,,14,FALSE,0,0
A914801013789516,20130502,145128,,,11001,,NY,US,,1,FALSE,0,0
A985156999773381,20130502,150750,,,8046,,NJ,US,,1,FALSE,0,0
A985156999770885,20130502,150145,,,T2Z4M8,,AB,CA,,1,FALSE,0,0
A985156812229338,20130502,150043,,,94580,,CA,US,,1,FALSE,0.015277778,0
A844427233659500,20130502,150544,,,90245,,CA,US,,24,TRUE,23.80486111,0
A1829581404050830,20130502,151257,,,181 60,,,SE,,1,FALSE,0,0
A985156999783032,20130502,152357,,,83276,,ID,US,,1,FALSE,0,0
A914800617002006,20130502,152940,,,60133,,IL,US,,1,FALSE,0,0
A985156949887135,20130502,152835,,,22903,,VA,US,,11,FALSE,0,0
A914800601712421,20130502,152900,,,99026,,WA,US,,1,FALSE,0.000694444,0
A914800846560961,20130502,154629,,,37270,,,FR,,1,FALSE,0.000694444,0
A1899947009124340,20130502,154535,,,91761,,CA,US,,16,FALSE,0.000694444,0
A914801013821401,20130502,155649,,,4482,,,LU,,1,FALSE,0,0
A1055520457612670,20130502,154603,,,97212,,OR,US,,8,FALSE,7.725694444,0
A914801013837585,20130502,160559,,,85050,,AZ,US,,1,FALSE,0,0
A844427517708407,20130502,155600,,,2068,,,ZA,,1,FALSE,0,0
A914800746278972,20130502,162411,,,59000,,,FR,,1,FALSE,0,0
A985156999796660,20130502,160841,,,05353-050,,SP,BR,,1,FALSE,0,0
A315116984608000,20130502,161725,,,75018,,,FR,,1,FALSE,0,0
A1055521025884270,20130502,161749,,,60609,,IL,US,,1,FALSE,0.000694444,0
A914801013270825,20130502,155734,,,33919,,FL,US,,1,FALSE,0,0
A1055520958509990,20130502,160132,,,11559,,NY,US,,1,FALSE,0,0
A1829581330055140,20130502,161431,,,13467,,,DE,,1,FALSE,0,0
A1899945747633680,20130502,161540,,,20874,,MD,US,,1,TRUE,0,0
A914801013838573,20130502,161917,,,53226,,WI,US,,1,FALSE,0,0
A1055521283284070,20130502,161729,,,77044,,TX,US,,1,FALSE,0,0
A1829581672492130,20130502,162046,,,38400,,Santa Cruz de Tenerife,ES,,1,FALSE,0.001388889,0
A1688853364645620,20130502,161930,,,33135,,FL,US,,16,FALSE,9.972916667,0
A985156873373893,20130502,163157,,,78641,,TX,US,,1,FALSE,0,0
A985156791769137,20130502,164509,,,12061,,NY,US,,1,FALSE,0,0
A844427662668001,20130502,162515,,,28110,,NC,US,,1,FALSE,0,0
A914800263451805,20130502,163817,,,28466,,NC,US,,1,FALSE,0,0
A914801013842383,20130502,163610,,,93621,,,IL,,1,FALSE,0,0
A844428046307999,20130502,163634,,,75006,,,FR,,5,FALSE,3.997916667,0
A985156999807721,20130502,164227,,,75052,,TX,US,,1,FALSE,0,0
A914800912285125,20130502,164128,,,48116,,MI,US,,1,FALSE,0,0
A1055520666394450,20130502,163936,,,51534,,IA,US,,1,TRUE,0,0
A844427444437297,20130502,164515,,,80424,,CO,US,,1249,FALSE,0.002083333,0
A1688852687547850,20130502,165253,,,86029,,Tabasco,MX,,9,TRUE,0,0
A914801013866722,20130502,165210,,,2860,,,DK,,1,FALSE,0,0
A985156999794988,20130502,165431,,,20833,,MD,US,,1,FALSE,0.040277778,0
A1688852369771090,20130502,165329,,,1300,,,BE,,1686,FALSE,0.815972222,0
A1688852056304900,20130502,165419,,,20723,,MD,US,,1913,FALSE,0,0
A985156999804174,20130502,165855,,,94110,,CA,US,,1,FALSE,0.000694444,0
A844428047743886,20130502,170226,,,22890,,Baja California,MX,,1,FALSE,0.000694444,0
A985156999819959,20130502,173232,,,7509,,NJ,US,,1,FALSE,0,0
A844427730995839,20130502,172038,,,8020,,,AT,,34,FALSE,33.05069444,0
A914800333278632,20130502,172839,,,18940,,PA,US,,1,FALSE,0.000694444,0
A985156429410150,20130502,172832,,,CH4 0SP,,,GB,,1221,FALSE,0.001388889,0
A914801013798184,20130502,173418,,,92420,,J,FR,,1,FALSE,0.088888889,0
A914801013900557,20130502,173427,,,20851,,Milano,IT,,1,FALSE,0,0
A1055521103068220,20130502,173513,,,1130,,,AT,,1,FALSE,0.000694444,0
A844428048010736,20130502,174703,,,15642,,PA,US,,1,FALSE,0,0
A844428047985373,20130502,174346,,,83002,,WY,US,,1,FALSE,0.044444444,0
A985156134911160,20130502,175951,,,98036,,WA,US,,2000,TRUE,0,0
A1688853219853870,20130502,174807,,,ts26 8jr,,,GB,,1,FALSE,0,0
A844428024105206,20130502,175139,,,83634,,ID,US,,1,FALSE,0,0
A914801013920091,20130502,180627,,,91104,,CA,US,,1,FALSE,0,0
A914800955781459,20130502,180107,,,11300,,,UY,,25,FALSE,0,0
A1759221668075580,20130502,181925,,,M20 2WJ,,,GB,,1,FALSE,0,0
A844427983311888,20130502,181801,,,HA74DF,,,GB,,1,FALSE,0,0
A985156999842609,20130502,183834,,,21635,,MD,US,,1,FALSE,0,0
A844428048017965,20130502,182639,,,78711,,,FR,,1,FALSE,0,0
A914801013920680,20130502,181108,,,29662-2204,,SC,US,,1,FALSE,0,0
A914800980665431,20130502,183206,,,22314,,VA,US,,1,FALSE,0,0
A1688852157614050,20130502,182348,,,48530,,Vizcaya,ES,,30,FALSE,0.000694444,0
A403525711235134,20130502,183838,,,49301,,MI,US,,2000,FALSE,0,0
A985156999844520,20130502,184347,,,75088,,TX,US,,1,FALSE,0.007638889,0
A844427104628206,20130502,184641,,,89032,,NV,US,,747,FALSE,40.68819444,0
A914800911832744,20130502,184449,,,8016,,NJ,US,,1,FALSE,0,0
A914801013948262,20130502,185317,,,14626,,NY,US,,1,FALSE,0,0
A1055521172538600,20130502,185037,,,91360,,CA,US,,1,FALSE,0,0
A914801013953314,20130502,185840,,,T5R 5M6,,AB,CA,,1,FALSE,0,0
A914801013958163,20130502,190705,,,11743,,NY,US,,1,FALSE,0,0
A844427867829620,20130502,185744,,,210,,,IS,,1,FALSE,0,0
A914801013951916,20130502,190124,,,33324,,FL,US,,1,FALSE,0,0
A1759220815329280,20130502,191742,,,97128,,OR,US,,2000,FALSE,0,0
A1829582443177800,20130502,191935,,,64019,,MO,US,,1,FALSE,0,0
A1688853176770820,20130502,191307,,,G74 2ET,,,GB,,54,FALSE,0,0
A1055520903638820,20130502,190856,,,93245-3979,,CA,US,,1,FALSE,0,0
A914801013910851,20130502,190940,,,SK14 5EQ,,,GB,,1,FALSE,0,0
A1055521249463220,20130502,190844,,,52317,,IA,US,,1,FALSE,0,0
A914800803936954,20130502,192035,,,29316,,SC,US,,1,FALSE,0,0
A985156901344682,20130502,191643,,,46033,,IN,US,,1,FALSE,0,0
A1055520946102530,20130502,192018,,,55024,,MN,US,,907,TRUE,0,0
A985156763457024,20130502,193125,,,95969,,CA,US,,1,FALSE,0,0
A914801013965260,20130502,192648,,,10533,,NY,US,,1,FALSE,0.000694444,0
A1899946996211040,20130502,193925,,,11230,,NY,US,,1,FALSE,0.000694444,0
A1829582161517980,20130502,192831,,,17036,,PA,US,,1,FALSE,0,0
A1055521098621780,20130502,193933,,,21202,,MD,US,,29,FALSE,28.03958333,0
A914800875491984,20130502,194124,,,34007,,AA,US,,1,FALSE,0,0
A985156865488002,20130502,194739,,,82336,,WY,US,,1,FALSE,0,0
A985156888807817,20130502,195325,,,SW8 2NP,,,GB,,1,FALSE,0.000694444,0
A985156912377788,20130502,200002,,,7601,,NJ,US,,3,FALSE,0.117361111,0
A914801013979305,20130502,195111,,,7501018,,,CL,,1,FALSE,0,0
A985156873826139,20130502,195741,,,2970,,,DK,,137,FALSE,135.0805556,0
A1829581501755590,20130502,195438,,,LA23 2NJ,,,GB,,1,FALSE,0,0
A316896849925327,20130502,195534,,,98826,,AK,US,,2000,FALSE,0,0
A1899946551263820,20130502,195812,,,T5K 2G8,,AB,CA,,1,FALSE,0.084027778,0
A1899946977632390,20130502,200140,,,98019,,WA,US,,14,FALSE,12.97847222,0
A914800972907478,20130502,200527,,,94568,,CA,US,,1,FALSE,0,0
A914801013984366,20130502,200201,,,32162,,FL,US,,1,FALSE,0.001388889,0
A305145825522192,20130502,201838,,,V6Y2T7,,BC,CA,,1,FALSE,0,0
A402837816404037,20130502,201638,,,78758,,TX,US,,2000,FALSE,0.004861111,0
A1688853162806530,20130502,201355,,,b92 7ex,,,GB,,1,FALSE,0,0
A844427727667331,20130502,202608,,,30306,,GA,US,,1,FALSE,0,0
A914801013994831,20130502,201602,,,77022,,TX,US,,1,FALSE,0,0
A914801013596221,20130502,202553,,,91320,,CA,US,,1,FALSE,0,0
A844427335330282,20130502,204941,,,94133,,CA,US,,1,FALSE,0,0
A914800796419184,20130502,204413,,,20871,,MD,US,,1,FALSE,0,0
A844427155956167,20130502,205535,,,94549,,CA,US,,2000,TRUE,149.1152778,0
A985156999877505,20130502,203801,,,49464,,MI,US,,1,FALSE,0.000694444,0
A1829582572874550,20130502,203724,,,93065,,CA,US,,1,FALSE,0.003472222,0
A914800292983052,20130502,204343,,,6720,,Distrito Federal,MX,,1,FALSE,0,0
A985156998712488,20130502,205824,,,99166,,WA,US,,1,FALSE,0,0
A914800638920614,20130502,210115,,,3700,,,HU,,1,FALSE,0,0
A985156949940964,20130502,211121,,,75201,,TX,US,,1,FALSE,0,0
A1829582541837180,20130502,210339,,,38120,,TN,US,,105,FALSE,0.000694444,0
A985156505088948,20130502,210940,,,J7M 1W1,,QC,CA,,1023,FALSE,0,0
A1829581198917620,20130502,212018,,,03333-000,,SP,BR,,1,FALSE,0.053472222,1
A1899946472884930,20130502,212731,,,30189,,GA,US,,848,FALSE,0,0
A1055520629555380,20130502,212138,,,85381,,AZ,US,,1,TRUE,0,0
A985156418528725,20130502,213519,,,DA99UL,,,GB,,1,FALSE,0,0
A1055521258117750,20130502,213544,,,62864,,IL,US,,1,FALSE,0,0
A914801014042421,20130502,213642,,,137-821,,??,KR,,1,FALSE,0.000694444,0
A985156999481386,20130502,213421,,,V9B 1E1,,BC,CA,,1,FALSE,0.960416667,0
A914801013722955,20130502,213926,,,90402,,,DE,,1,FALSE,0,0
A844427576381810,20130502,213330,,,45320,,OH,US,,494,FALSE,0.000694444,0
A844427386231825,20130502,214349,,,32502,,FL,US,,1,FALSE,0,0
A1688852189654170,20130502,213440,,,90401,,CA,US,,1,FALSE,0,0
A985156999891619,20130502,213721,,,142500,,,RU,,1,FALSE,0,0
A914801009235246,20130502,214312,,,6011,,,NZ,,6,FALSE,5.560416667,0
A914800294205680,20130502,214006,,,29615,,SC,US,,1,FALSE,0,0
A985156953960508,20130502,215204,,,43016,,OH,US,,1,FALSE,0,0
A985156648761461,20130502,215144,,,68849,,NE,US,,1,FALSE,0,0
A1055521393723670,20130502,220507,,,80241,,CO,US,,1,FALSE,0,0
A914801014055649,20130502,220708,,,28159,,NC,US,,1,FALSE,0.000694444,0
A914800826450575,20130502,220520,,,6092,,CT,US,,1,FALSE,0.000694444,0
A844427801132625,20130502,220940,,,19426,,PA,US,,1,FALSE,0,0
A1055521038168240,20130502,221929,,,93711,,CA,US,,633,FALSE,0,0
A985156358021022,20130502,221414,,,80123,,CO,US,,1,TRUE,0,0
A985156560099843,20130502,222216,,,4110000,,biobio,CL,,1,FALSE,0.000694444,0
A914800873951611,20130502,221347,,,80134,,CO,US,,1,FALSE,0,0
A985156787874174,20130502,223307,,,77489,,TX,US,,1,FALSE,0.000694444,0
A914800467183616,20130502,223402,,,37921,,TN,US,,1,FALSE,0,0
A1055520861351140,20130502,224620,,,85037,,AZ,US,,1,FALSE,0,0
A1055520763226090,20130502,223746,,,45680,,OH,US,,1,TRUE,0,0
A844428048102468,20130502,224504,,,29720,,SC,US,,1,FALSE,0.000694444,0
A914800635391772,20130502,225116,,,85048,,AZ,US,,1,FALSE,0,0
A844428048095371,20130502,225453,,,33012,,FL,US,,1,FALSE,0.025694444,0
A914801014083463,20130502,225702,,,85304,,AZ,US,,1,FALSE,0,0
A1055520747223860,20130502,225742,,,78412,,TX,US,,1,FALSE,0,0
A1899946989228830,20130502,230411,,,107-8420,,???,JP,,66,FALSE,65.875,0
A844427355201712,20130502,230928,,,36330,,AL,US,,1,TRUE,0,0
A914800639923304,20130502,231056,,,60586,,IL,US,,1,FALSE,0,0
A844428048112323,20130502,231221,,,2108,,MA,US,,1,FALSE,0.002083333,0
A1759222243199950,20130502,232006,,,87528,,NM,US,,1,FALSE,0,0
A1759222243210470,20130502,232921,,,96786,,HI,US,,1,FALSE,0,0
A985156979893438,20130502,232344,,,6461,,CT,US,,1,FALSE,0,0
A844428048117764,20130502,233501,,,60586,,IL,US,,1,FALSE,0,0
A1759221939047080,20130502,233916,,,90254,,CA,US,,1,FALSE,0.015972222,2
A844428048117488,20130502,234445,,,97868,,OR,US,,1,FALSE,0,0
A914800967291134,20130502,234641,,,66206,,KS,US,,1,FALSE,0,0
A914800856268581,20130502,234957,,,77546,,TX,US,,1,TRUE,0,0
A564049479786699,20130502,234405,,,32164-7009,,FL,US,,2000,FALSE,119.0430556,0
A844427357932282,20130502,235014,,,45387,,OH,US,,1,FALSE,0.000694444,0
A844427467426478,20130502,234930,,,49509,,MI,US,,167,FALSE,0,0
A2111055893547520,20130503,10,,,10002,,NY,US,,1,TRUE,0,0
A985156433091064,20130503,1052,,,34990,,FL,US,,1,FALSE,0,0
A985156999929857,20130503,923,,,H1R3L4,,QC,CA,,1,FALSE,0.000694444,0
A914801014111484,20130503,1344,,,78602,,TX,US,,1,FALSE,0.006944444,0
A311742890266080,20130503,433,,,11213,,NY,US,,1,TRUE,0,0
A985156137215713,20130503,1128,,,81428,,CO,US,,2000,FALSE,1486.855556,0
A1829581310329630,20130503,1344,,,R0K 2A0,,MB,CA,,1278,FALSE,0.000694444,0
A1055520973008400,20130503,2122,,,2216,,New South Wales,AU,,38,TRUE,0,0
A1055521343990560,20130503,2727,,,L0M1P0,,ON,CA,,117,FALSE,0.002083333,0
A1829582162133610,20130503,2356,,,7173,,Tasmania,AU,,6,FALSE,5.054166667,0
A985156609318559,20130503,2321,,,63052,,MO,US,,761,FALSE,0,0
A914800442425151,20130503,3357,,,78418,,TX,US,,1,FALSE,0,0
A312297606317319,20130503,2611,,,4650,,MEX,MX,,1,FALSE,0.002083333,0
A844427991233418,20130503,3738,,,7002,,NJ,US,,1,FALSE,0,0
A914801014117371,20130503,3452,,,70001,,LA,US,,1,FALSE,0,0
A844428044293916,20130503,4313,,,97756,,OR,US,,10,FALSE,9.031944444,0
A1759220929872420,20130503,4400,,,2780,,MA,US,,1,FALSE,0,0
A844427496657719,20130503,5500,,,30160-041,,MG,BR,,6,FALSE,5.245833333,0
A985156137643097,20130503,5508,,,80128,,CO,US,,1,FALSE,0,0
A985156288288609,20130503,11705,,,48168,,MI,US,,1538,FALSE,0.004166667,0
A985156996535939,20130503,11007,,,G20 8JJ,,,GB,,1,FALSE,0,0
A844428048145650,20130503,10950,,,57022,,SD,US,,1,FALSE,0,0
A1688853661104930,20130503,5719,,,560009,,Karnataka,IN,,1,FALSE,0,0
A844427486929443,20130503,12155,,,58210,,ND,US,,1186,FALSE,0.000694444,0
A985156105874233,20130503,11840,,,94087,,CA,US,,1,FALSE,0,0
A844427273183766,20130503,11621,,,27330,,NC,US,,1587,FALSE,1294.930556,0
A985156999944618,20130503,12621,,,49001,,MI,US,,1,FALSE,0,0
A844428048150279,20130503,12744,,,95757,,CA,US,,1,FALSE,0.001388889,0
A914800884449595,20130503,14737,,,66852,,KS,US,,1,FALSE,0,0
A1055521270436040,20130503,14316,,,93460,,CA,US,,1,FALSE,0,0
A914800969632097,20130503,15049,,,46373,,IN,US,,1,FALSE,0,0
A844427662183967,20130503,13903,,,V9W 1Y1,,BC,CA,,1,FALSE,0,0
A1055521248318210,20130503,21722,,,90034,,CA,US,,217,FALSE,10.02777778,0
A844428048154496,20130503,20604,,,78746,,TX,US,,1,FALSE,0,0
A844428012991354,20130503,20954,,,29212,,SC,US,,1,FALSE,0,0
A914801014177842,20130503,21606,,,77530,,TX,US,,1,FALSE,0,0
A844427312326774,20130503,22448,,,32073,,FL,US,,52,FALSE,0,0
A914801014177436,20130503,21814,,,28358,,NC,US,,1,FALSE,0,0
A1759221748493500,20130503,22421,,,10583,,NY,US,,579,FALSE,0.002083333,0
A985156940331306,20130503,22242,,,37934,,TN,US,,129,FALSE,0,0
A844427305443478,20130503,22306,,,98565,,WA,US,,1,TRUE,0.021527778,0
A365179075508628,20130503,22700,,,24073,,VA,US,,1,FALSE,0.013194444,0
